fault_type,task_id,run_seed,trial_id,condition,model_profile,model_name,architecture,temperature,max_steps,fault_layer,completed,task_error,infrastructure_error,injection_count,steps,llm_calls,time_sec,answer,official_success,official_score,evaluator_status,evaluator_error,fallback_used,source_log,status_path,response_path
web_timeout,21,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,175.4,The reviewers who mention the ear cups/ear coverage being small are:,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed4.status.json,
web_timeout,21,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,4.0,4.0,50.5,The reviewers who mention the ear cups/ear coverage being small are:,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed4.status.json,
web_timeout,21,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,163.7,The reviewers who mention the ear cups/headphones being small are:,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed5.status.json,
web_timeout,21,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,63.7,The reviewers who mention the ear cups/headphones being small are:,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task21_seed5.status.json,
web_timeout,22,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,12.0,12.0,299.7,The reviewer is **romance lover** (shown on the page as “romance loverromance lover”).,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed1.status.json,
web_timeout,22,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,10.0,10.0,212.3,The reviewer is **romance lover** (shown on the page as “romance loverromance lover”).,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed1.status.json,
web_timeout,22,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,124.5,The reviewer is **romance lover** (displayed on the product page as “romance loverromance lover”).,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed2.status.json,
web_timeout,22,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,14.0,14.0,295.0,The reviewer is **romance lover** (displayed on the product page as “romance loverromance lover”).,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed2.status.json,
web_timeout,22,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,17.0,17.0,327.4,AZ Guy,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed3.status.json,
web_timeout,22,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,85.9,AZ Guy,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed3.status.json,
web_timeout,22,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,13.0,13.0,202.5,The reviewer who mentions an underwater photo is **romance loverromance lover**.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed4.status.json,
web_timeout,22,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,94.8,The reviewer who mentions an underwater photo is **romance loverromance lover**.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed4.status.json,
web_timeout,22,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,38.2,AZ Guy,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed5.status.json,
web_timeout,22,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,12.0,12.0,192.9,AZ Guy,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task22_seed5.status.json,
web_timeout,23,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,2.0,2.0,27.7,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed1.status.json,
web_timeout,23,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,4.0,4.0,91.7,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed1.status.json,
web_timeout,23,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,2.0,2.0,29.6,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed2.status.json,
web_timeout,23,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,70.8,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed2.status.json,
web_timeout,23,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,2.0,2.0,22.4,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed3.status.json,
web_timeout,23,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,2.0,2.0,25.3,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed3.status.json,
web_timeout,23,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,39.5,Rachel is the reviewer who mentions that the product is fingerprint resistant.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed4.status.json,
web_timeout,23,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,46.7,Rachel is the reviewer who mentions that the product is fingerprint resistant.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed4.status.json,
web_timeout,23,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,31.1,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed5.status.json,
web_timeout,23,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,97.7,Rachel,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task23_seed5.status.json,
web_timeout,24,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,43.0,"None. Neither reviewer, Jay nor Josef Bürger, mentions that the price is unfair.",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed1.status.json,
web_timeout,24,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,28.1,"None. Neither reviewer, Jay nor Josef Bürger, mentions that the price is unfair.",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed1.status.json,
web_timeout,24,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,41.5,None. Neither reviewer mentions that the price is unfair. The reviews are by Jay and Josef Bürger.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed2.status.json,
web_timeout,24,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,53.6,None. Neither reviewer mentions that the price is unfair. The reviews are by Jay and Josef Bürger.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed2.status.json,
web_timeout,24,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,21.4,No reviewers mention that the price is unfair.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed3.status.json,
web_timeout,24,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,55.2,No reviewers mention that the price is unfair.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed3.status.json,
web_timeout,24,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,19.8,"No reviewers mention that the price is unfair. The two reviews are by Jay and Josef Bürger, and neither review discusses an unfair price.",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed4.status.json,
web_timeout,24,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,33.9,"No reviewers mention that the price is unfair. The two reviews are by Jay and Josef Bürger, and neither review discusses an unfair price.",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed4.status.json,
web_timeout,24,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,25.5,No reviewers mention that the price is unfair.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed5.status.json,
web_timeout,24,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,3.0,3.0,46.1,No reviewers mention that the price is unfair.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task24_seed5.status.json,
web_timeout,25,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,121.1,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed1.status.json,
web_timeout,25,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,134.3,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed1.status.json,
web_timeout,25,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,190.3,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed2.status.json,
web_timeout,25,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,119.6,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed2.status.json,
web_timeout,25,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,179.5,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed3.status.json,
web_timeout,25,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,103.4,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed3.status.json,
web_timeout,25,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,8.0,8.0,144.2,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed4.status.json,
web_timeout,25,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,67.3,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed4.status.json,
web_timeout,25,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,122.5,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed5.status.json,
web_timeout,25,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,126.7,GoldfishGoldfish,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task25_seed5.status.json,
web_timeout,26,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,14.0,14.0,333.8,The reviewers who mention complaints about customer service are **Bob in Vegas** and **RemyRRemyR**.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed1.status.json,
web_timeout,26,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,105.1,The reviewers who mention complaints about customer service are **Bob in Vegas** and **RemyRRemyR**.,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed1.status.json,
web_timeout,26,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,19.0,19.0,351.5,Bob in Vegas,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed2.status.json,
web_timeout,26,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,12.0,12.0,256.9,Bob in Vegas,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed2.status.json,
web_timeout,26,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,20.0,20.0,412.7,J. B. Shirey II,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed3.status.json,
web_timeout,26,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,12.0,12.0,206.7,J. B. Shirey II,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed3.status.json,
web_timeout,26,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,13.0,13.0,225.9,J. B. Shirey II,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed4.status.json,
web_timeout,26,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,14.0,14.0,334.3,J. B. Shirey II,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed4.status.json,
web_timeout,26,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,128.9,Jennifer Healy Keintz,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed5.status.json,
web_timeout,26,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,18.0,18.0,424.2,Jennifer Healy Keintz,,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task26_seed5.status.json,
web_timeout,27,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,109.2,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed1.status.json,
web_timeout,27,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,5.0,5.0,45.2,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed1.status.json,
web_timeout,27,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,31.7,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed2.status.json,
web_timeout,27,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,5.0,5.0,60.9,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed2.status.json,
web_timeout,27,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,48.6,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed3.status.json,
web_timeout,27,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,53.0,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed3.status.json,
web_timeout,27,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,34.4,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed4.status.json,
web_timeout,27,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,5.0,5.0,69.6,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed4.status.json,
web_timeout,27,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,92.2,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed5.status.json,
web_timeout,27,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,5.0,5.0,106.2,"[{""username"":""Hammer94"",""post_title"":""56 year old mom has no retirement. Where do I even start on her behalf?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task27_seed5.status.json,
web_timeout,28,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,178.5,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed1.status.json,
web_timeout,28,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,46.9,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed1.status.json,
web_timeout,28,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,50.2,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed2.status.json,
web_timeout,28,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,70.2,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed2.status.json,
web_timeout,28,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,11.0,11.0,81.2,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed3.status.json,
web_timeout,28,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,48.8,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed3.status.json,
web_timeout,28,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,78.2,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed4.status.json,
web_timeout,28,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,9.0,9.0,93.0,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed4.status.json,
web_timeout,28,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,12.0,12.0,96.3,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed5.status.json,
web_timeout,28,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,69.4,"[{""username"":""mineinhusdson"",""post_title"":""Best place for a foot rub?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed5.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task28_seed5.status.json,
web_timeout,29,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,60.2,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed1.status.json,
web_timeout,29,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,89.4,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed1.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed1.status.json,
web_timeout,29,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,10.0,10.0,59.4,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed2.status.json,
web_timeout,29,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,71.5,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed2.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed2.status.json,
web_timeout,29,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,88.6,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed3.status.json,
web_timeout,29,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,88.0,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed3.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed3.status.json,
web_timeout,29,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,69.1,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed4.log,experiments/formal_gpt54_react_web_timeout_6workers_20260825/task29_seed4.status.json,
