dataset_layer,fault_type,condition,task_id,seed,trial_id,official_success,official_score,evaluator_status,completed,steps,llm_calls,time_sec,source
fault_official_subset,web_dom_missing,fault,30,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task30_seed2/30/web_dom_missing_seed_2/official_eval.json
fault_official_subset,web_dom_missing,control,30,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task30_seed3/30/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,30,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task30_seed3/30/web_dom_missing_seed_3/official_eval.json
fault_official_subset,web_dom_missing,control,30,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task30_seed4/30/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,30,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task30_seed4/30/web_dom_missing_seed_4/official_eval.json
fault_official_subset,web_dom_missing,control,30,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task30_seed5/30/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,30,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task30_seed5/30/web_dom_missing_seed_5/official_eval.json
fault_official_subset,web_dom_missing,control,132,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task132_seed1/132/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,132,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task132_seed1/132/web_dom_missing_seed_1/official_eval.json
fault_official_subset,web_dom_missing,control,132,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task132_seed2/132/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,132,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task132_seed2/132/web_dom_missing_seed_2/official_eval.json
fault_official_subset,web_dom_missing,control,132,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task132_seed3/132/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,132,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_dom_missing_task132_seed3/132/web_dom_missing_seed_3/official_eval.json
fault_official_subset,web_dom_missing,control,132,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task132_seed4/132/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,132,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task132_seed4/132/web_dom_missing_seed_4/official_eval.json
fault_official_subset,web_dom_missing,control,132,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task132_seed5/132/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,132,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_dom_missing_task132_seed5/132/web_dom_missing_seed_5/official_eval.json
fault_official_subset,web_dom_missing,control,133,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed1/133/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,133,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed1/133/web_dom_missing_seed_1/official_eval.json
fault_official_subset,web_dom_missing,control,133,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed2/133/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,133,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed2/133/web_dom_missing_seed_2/official_eval.json
fault_official_subset,web_dom_missing,control,133,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed3/133/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,133,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed3/133/web_dom_missing_seed_3/official_eval.json
fault_official_subset,web_dom_missing,control,133,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed4/133/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,133,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed4/133/web_dom_missing_seed_4/official_eval.json
fault_official_subset,web_dom_missing,control,133,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed5/133/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,133,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task133_seed5/133/web_dom_missing_seed_5/official_eval.json
fault_official_subset,web_dom_missing,control,134,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed1/134/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,134,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/official_eval.json
fault_official_subset,web_dom_missing,control,134,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed2/134/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,134,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed2/134/web_dom_missing_seed_2/official_eval.json
fault_official_subset,web_dom_missing,control,134,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed3/134/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,134,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed3/134/web_dom_missing_seed_3/official_eval.json
fault_official_subset,web_dom_missing,control,134,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed4/134/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,134,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed4/134/web_dom_missing_seed_4/official_eval.json
fault_official_subset,web_dom_missing,control,134,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed5/134/control_seed_0/official_eval.json
fault_official_subset,web_dom_missing,fault,134,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_dom_missing_task134_seed5/134/web_dom_missing_seed_5/official_eval.json
fault_official_subset,web_http_error,control,22,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed1/22/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,22,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed1/22/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,22,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed2/22/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,22,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed2/22/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,22,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed3/22/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,22,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed3/22/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,22,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed4/22/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,22,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed4/22/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,22,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed5/22/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,22,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task22_seed5/22/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,24,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed1/24/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,24,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed1/24/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,24,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed2/24/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,24,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed2/24/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,24,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed3/24/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,24,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed3/24/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,24,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed4/24/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,24,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed4/24/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,24,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed5/24/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,24,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task24_seed5/24/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,27,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task27_seed1/27/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,27,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task27_seed1/27/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,27,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task27_seed2/27/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,27,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task27_seed2/27/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,27,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task27_seed3/27/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,27,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task27_seed3/27/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,27,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task27_seed4/27/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,27,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task27_seed4/27/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,27,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task27_seed5/27/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,27,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task27_seed5/27/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,28,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,28,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,28,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,28,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,28,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,28,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,28,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,28,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,28,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,28,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,30,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,30,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,30,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,30,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,30,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,30,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,30,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,30,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,30,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,30,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,132,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,132,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,132,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,132,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,132,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,132,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,132,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,132,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,132,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,132,5,5,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,133,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,133,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,133,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,133,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,133,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,133,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,133,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,133,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,133,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,133,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/web_http_error_seed_5/official_eval.json
fault_official_subset,web_http_error,control,134,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,134,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/web_http_error_seed_1/official_eval.json
fault_official_subset,web_http_error,control,134,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,134,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/web_http_error_seed_2/official_eval.json
fault_official_subset,web_http_error,control,134,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,134,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/web_http_error_seed_3/official_eval.json
fault_official_subset,web_http_error,control,134,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,134,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/web_http_error_seed_4/official_eval.json
fault_official_subset,web_http_error,control,134,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/control_seed_0/official_eval.json
fault_official_subset,web_http_error,fault,134,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/web_http_error_seed_5/official_eval.json
fault_official_subset,web_popup_block,control,22,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,22,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/web_popup_block_seed_1/official_eval.json
fault_official_subset,web_popup_block,control,22,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,22,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/web_popup_block_seed_2/official_eval.json
fault_official_subset,web_popup_block,control,22,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,22,3,3,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/web_popup_block_seed_3/official_eval.json
fault_official_subset,web_popup_block,control,22,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed4/22/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,22,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed4/22/web_popup_block_seed_4/official_eval.json
fault_official_subset,web_popup_block,control,22,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed5/22/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,22,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed5/22/web_popup_block_seed_5/official_eval.json
fault_official_subset,web_popup_block,control,24,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed1/24/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,24,1,1,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed1/24/web_popup_block_seed_1/official_eval.json
fault_official_subset,web_popup_block,control,24,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed2/24/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,24,2,2,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed2/24/web_popup_block_seed_2/official_eval.json
fault_official_subset,web_popup_block,control,24,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed3/24/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,24,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed3/24/web_popup_block_seed_3/official_eval.json
fault_official_subset,web_popup_block,control,24,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed4/24/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,24,4,4,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed4/24/web_popup_block_seed_4/official_eval.json
fault_official_subset,web_popup_block,control,24,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed5/24/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,24,5,5,False,,failure,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task24_seed5/24/web_popup_block_seed_5/official_eval.json
fault_official_subset,web_popup_block,control,27,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_popup_block_task27_seed1/27/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,27,1,1,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_popup_block_task27_seed1/27/web_popup_block_seed_1/official_eval.json
fault_official_subset,web_popup_block,control,27,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_popup_block_task27_seed2/27/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,27,2,2,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_popup_block_task27_seed2/27/web_popup_block_seed_2/official_eval.json
fault_official_subset,web_popup_block,control,27,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_popup_block_task27_seed3/27/control_seed_0/official_eval.json
fault_official_subset,web_popup_block,fault,27,3,3,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_popup_block_task27_seed3/27/web_popup_block_seed_3/official_eval.json
fault_official_subset,web_popup_block,control,27,4,4,True,,success,,,,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_popup_block_task27_seed4/27/control_seed_0/official_eval.json
